"","Date","Month","Year","Site.Name","COUNTY","lat_mean","lon_mean","PM2.5","Ozone"
"290",2020-01-23,1,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,19,37
"291",2020-01-24,1,2020,"Bryson City","Swain",35.434767,-83.442133,19.5,NA
"292",2020-01-24,1,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,8.5,NA
"293",2020-01-24,1,2020,"Clemmons Middle","Forsyth",36.026,-80.342,17,NA
"294",2020-01-24,1,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,19.6666666666667,NA
"295",2020-01-24,1,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,35
"296",2020-01-24,1,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10.5,28
"297",2020-01-24,1,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11.3333333333333,NA
"298",2020-01-24,1,2020,"Leggett","Edgecombe",35.988278,-77.5843,1.5,NA
"299",2020-01-24,1,2020,"Linville Falls","Avery",35.972347,-81.933072,6,NA
"300",2020-01-24,1,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,NA
"301",2020-01-24,1,2020,"Millbrook School","Wake",35.856111,-78.574167,16.25,31
"302",2020-01-24,1,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9.66666666666667,NA
"303",2020-01-24,1,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,9.5,32
"304",2020-01-25,1,2020,"Bryson City","Swain",35.434767,-83.442133,28,NA
"305",2020-01-25,1,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,9.5,NA
"306",2020-01-25,1,2020,"Clemmons Middle","Forsyth",36.026,-80.342,34.5,NA
"307",2020-01-25,1,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,41.5,NA
"308",2020-01-25,1,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
"309",2020-01-25,1,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30,31.5
"310",2020-01-25,1,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32,NA
"311",2020-01-25,1,2020,"Leggett","Edgecombe",35.988278,-77.5843,9,NA
"312",2020-01-25,1,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,27,NA
"313",2020-01-25,1,2020,"Millbrook School","Wake",35.856111,-78.574167,38,32
"314",2020-01-25,1,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19.5,NA
"315",2020-01-25,1,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,24,33
"316",2020-01-26,1,2020,"Bryson City","Swain",35.434767,-83.442133,47.5,NA
"317",2020-01-26,1,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,13.5,NA
"318",2020-01-26,1,2020,"Clemmons Middle","Forsyth",36.026,-80.342,55,NA
"319",2020-01-26,1,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,49,NA
"320",2020-01-26,1,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,43
"321",2020-01-26,1,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,43,33.5
"322",2020-01-26,1,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,53.75,NA
"323",2020-01-26,1,2020,"Leggett","Edgecombe",35.988278,-77.5843,14.5,NA
"324",2020-01-26,1,2020,"Linville Falls","Avery",35.972347,-81.933072,18,NA
"325",2020-01-26,1,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,50.5,NA
"326",2020-01-26,1,2020,"Millbrook School","Wake",35.856111,-78.574167,51.75,32
"327",2020-01-26,1,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,25.6666666666667,NA
"328",2020-01-26,1,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,42,36
"329",2020-01-27,1,2020,"Bryson City","Swain",35.434767,-83.442133,54,NA
"330",2020-01-27,1,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,18,NA
"331",2020-01-27,1,2020,"Clemmons Middle","Forsyth",36.026,-80.342,55.3333333333333,NA
"332",2020-01-27,1,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,48.3333333333333,NA
"333",2020-01-27,1,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,43
"334",2020-01-27,1,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,45.5,31
"335",2020-01-27,1,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,57.3333333333333,NA
"336",2020-01-27,1,2020,"Leggett","Edgecombe",35.988278,-77.5843,22.5,NA
"337",2020-01-27,1,2020,"Linville Falls","Avery",35.972347,-81.933072,15,NA
"338",2020-01-27,1,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,52.5,NA
"339",2020-01-27,1,2020,"Millbrook School","Wake",35.856111,-78.574167,54,35
"340",2020-01-27,1,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,34.3333333333333,NA
"341",2020-01-27,1,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,36.5,34
"342",2020-01-28,1,2020,"Bryson City","Swain",35.434767,-83.442133,40,NA
"343",2020-01-28,1,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,12,NA
"344",2020-01-28,1,2020,"Clemmons Middle","Forsyth",36.026,-80.342,57.5,NA
"345",2020-01-28,1,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,32,NA
"346",2020-01-28,1,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43
"347",2020-01-28,1,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,38.25,33
"348",2020-01-28,1,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,41,NA
"349",2020-01-28,1,2020,"Leggett","Edgecombe",35.988278,-77.5843,12.5,NA
"350",2020-01-28,1,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,33.5,NA
"351",2020-01-28,1,2020,"Millbrook School","Wake",35.856111,-78.574167,34,31.5
"352",2020-01-28,1,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,NA
"353",2020-01-28,1,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,22,34
"354",2020-01-29,1,2020,"Bryson City","Swain",35.434767,-83.442133,31,NA
"355",2020-01-29,1,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,9.5,NA
"356",2020-01-29,1,2020,"Clemmons Middle","Forsyth",36.026,-80.342,31.5,NA
"357",2020-01-29,1,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,24.6666666666667,NA
"358",2020-01-29,1,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,42
"359",2020-01-29,1,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,22.5,27
"360",2020-01-29,1,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,21.3333333333333,NA
"361",2020-01-29,1,2020,"Leggett","Edgecombe",35.988278,-77.5843,9,NA
"362",2020-01-29,1,2020,"Linville Falls","Avery",35.972347,-81.933072,7,NA
"363",2020-01-29,1,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,23,NA
"364",2020-01-29,1,2020,"Millbrook School","Wake",35.856111,-78.574167,30.75,30
"365",2020-01-29,1,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12.3333333333333,NA
"366",2020-01-29,1,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,18.5,41
"367",2020-01-30,1,2020,"Bryson City","Swain",35.434767,-83.442133,31.5,NA
"368",2020-01-30,1,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,6.5,NA
"369",2020-01-30,1,2020,"Clemmons Middle","Forsyth",36.026,-80.342,22.5,NA
"370",2020-01-30,1,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,28,35
"371",2020-01-30,1,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,43
"372",2020-01-30,1,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,18.25,33
"373",2020-01-30,1,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,19,NA
"374",2020-01-30,1,2020,"Leggett","Edgecombe",35.988278,-77.5843,13,35
"375",2020-01-30,1,2020,"Linville Falls","Avery",35.972347,-81.933072,7,NA
"376",2020-01-30,1,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,14.5,NA
"377",2020-01-30,1,2020,"Millbrook School","Wake",35.856111,-78.574167,26.75,34
"378",2020-01-30,1,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16.6666666666667,NA
"379",2020-01-30,1,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,17.5,37
"380",2020-01-31,1,2020,"Bryson City","Swain",35.434767,-83.442133,39,NA
"381",2020-01-31,1,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,8.5,NA
"382",2020-01-31,1,2020,"Clemmons Middle","Forsyth",36.026,-80.342,31.5,NA
"383",2020-01-31,1,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,37.5,33
"384",2020-01-31,1,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43
"385",2020-01-31,1,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30,32.5
"386",2020-01-31,1,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,27.5,NA
"387",2020-01-31,1,2020,"Leggett","Edgecombe",35.988278,-77.5843,12.5,36
"388",2020-01-31,1,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25.5,NA
"389",2020-01-31,1,2020,"Millbrook School","Wake",35.856111,-78.574167,31.3333333333333,33
"390",2020-01-31,1,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19.5,NA
"391",2020-01-31,1,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,21,37
"392",2020-02-01,2,2020,"Bryson City","Swain",35.434767,-83.442133,56,NA
"393",2020-02-01,2,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,14,NA
"394",2020-02-01,2,2020,"Clemmons Middle","Forsyth",36.026,-80.342,55,NA
"395",2020-02-01,2,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,41,34
"396",2020-02-01,2,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,44
"397",2020-02-01,2,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,38.5,36
"398",2020-02-01,2,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,42.5,NA
"399",2020-02-01,2,2020,"Leggett","Edgecombe",35.988278,-77.5843,24,38
"400",2020-02-01,2,2020,"Linville Falls","Avery",35.972347,-81.933072,24,NA
"401",2020-02-01,2,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,45,NA
"402",2020-02-01,2,2020,"Millbrook School","Wake",35.856111,-78.574167,38.25,37.5
"403",2020-02-01,2,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,24,NA
"404",2020-02-01,2,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,38.5,40
"405",2020-02-02,2,2020,"Bryson City","Swain",35.434767,-83.442133,30,NA
"406",2020-02-02,2,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,20,NA
"407",2020-02-02,2,2020,"Clemmons Middle","Forsyth",36.026,-80.342,38,NA
"408",2020-02-02,2,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,42.6666666666667,26
"409",2020-02-02,2,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,47
"410",2020-02-02,2,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,44,38
"411",2020-02-02,2,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,41.3333333333333,NA
"412",2020-02-02,2,2020,"Leggett","Edgecombe",35.988278,-77.5843,26,30
"413",2020-02-02,2,2020,"Linville Falls","Avery",35.972347,-81.933072,14,NA
"414",2020-02-02,2,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32.5,NA
"415",2020-02-02,2,2020,"Millbrook School","Wake",35.856111,-78.574167,52.25,31.5
"416",2020-02-02,2,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,40.5,NA
"417",2020-02-02,2,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,35,34
"418",2020-02-03,2,2020,"Bryson City","Swain",35.434767,-83.442133,40,NA
"419",2020-02-03,2,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,8,NA
"420",2020-02-03,2,2020,"Clemmons Middle","Forsyth",36.026,-80.342,57.5,NA
"421",2020-02-03,2,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,48.5,19
"422",2020-02-03,2,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,46
"423",2020-02-03,2,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,46.6666666666667,37.5
"424",2020-02-03,2,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,44.5,NA
"425",2020-02-03,2,2020,"Leggett","Edgecombe",35.988278,-77.5843,24.5,32
"426",2020-02-03,2,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,46.5,NA
"427",2020-02-03,2,2020,"Millbrook School","Wake",35.856111,-78.574167,55.6666666666667,31.5
"428",2020-02-03,2,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,35,NA
"429",2020-02-03,2,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,39.5,38
"430",2020-02-04,2,2020,"Bryson City","Swain",35.434767,-83.442133,45.5,NA
"431",2020-02-04,2,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,12,NA
"432",2020-02-04,2,2020,"Clemmons Middle","Forsyth",36.026,-80.342,50,NA
"433",2020-02-04,2,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,39.3333333333333,39
"434",2020-02-04,2,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,44
"435",2020-02-04,2,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,46.75,30
"436",2020-02-04,2,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,39.5,NA
"437",2020-02-04,2,2020,"Leggett","Edgecombe",35.988278,-77.5843,28,43
"438",2020-02-04,2,2020,"Linville Falls","Avery",35.972347,-81.933072,5,NA
"439",2020-02-04,2,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,41.5,NA
"440",2020-02-04,2,2020,"Millbrook School","Wake",35.856111,-78.574167,40.75,37
"441",2020-02-04,2,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,17,NA
"442",2020-02-04,2,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,29,43
"443",2020-02-05,2,2020,"Bryson City","Swain",35.434767,-83.442133,40.5,NA
"444",2020-02-05,2,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,26.5,NA
"445",2020-02-05,2,2020,"Clemmons Middle","Forsyth",36.026,-80.342,38,NA
"446",2020-02-05,2,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,42,31
"447",2020-02-05,2,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,17,37
"448",2020-02-05,2,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,37.25,31.5
"449",2020-02-05,2,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33.3333333333333,NA
"450",2020-02-05,2,2020,"Leggett","Edgecombe",35.988278,-77.5843,20,37
"451",2020-02-05,2,2020,"Linville Falls","Avery",35.972347,-81.933072,20,NA
"452",2020-02-05,2,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,34,NA
"453",2020-02-05,2,2020,"Millbrook School","Wake",35.856111,-78.574167,47,31.5
"454",2020-02-05,2,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32,NA
"455",2020-02-05,2,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,32,38
"456",2020-02-06,2,2020,"Bryson City","Swain",35.434767,-83.442133,60.5,NA
"457",2020-02-06,2,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,28.5,NA
"458",2020-02-06,2,2020,"Clemmons Middle","Forsyth",36.026,-80.342,37.5,NA
"459",2020-02-06,2,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,51,33
"460",2020-02-06,2,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,36
"461",2020-02-06,2,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40.6666666666667,22.5
"462",2020-02-06,2,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,37,NA
"463",2020-02-06,2,2020,"Leggett","Edgecombe",35.988278,-77.5843,36,39
"464",2020-02-06,2,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,38,NA
"465",2020-02-06,2,2020,"Millbrook School","Wake",35.856111,-78.574167,54.3333333333333,33.5
"466",2020-02-06,2,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,45,NA
"467",2020-02-06,2,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,44.5,37
"468",2020-02-07,2,2020,"Bryson City","Swain",35.434767,-83.442133,31,NA
"469",2020-02-07,2,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,16.5,NA
"470",2020-02-07,2,2020,"Clemmons Middle","Forsyth",36.026,-80.342,24,NA
"471",2020-02-07,2,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,35,30
"472",2020-02-07,2,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,34
"473",2020-02-07,2,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,28.25,28
"474",2020-02-07,2,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,25.6666666666667,NA
"475",2020-02-07,2,2020,"Leggett","Edgecombe",35.988278,-77.5843,32,31
"476",2020-02-07,2,2020,"Linville Falls","Avery",35.972347,-81.933072,9,NA
"477",2020-02-07,2,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,28.5,NA
"478",2020-02-07,2,2020,"Millbrook School","Wake",35.856111,-78.574167,41,31.5
"479",2020-02-07,2,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33.5,NA
"480",2020-02-07,2,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,42.5,NA
"481",2020-02-08,2,2020,"Bryson City","Swain",35.434767,-83.442133,22.5,NA
"482",2020-02-08,2,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,16.5,39
"483",2020-02-08,2,2020,"Clemmons Middle","Forsyth",36.026,-80.342,22,NA
"484",2020-02-08,2,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,40.3333333333333,39
"485",2020-02-08,2,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,44
"486",2020-02-08,2,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33.75,34
"487",2020-02-08,2,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,26.75,NA
"488",2020-02-08,2,2020,"Leggett","Edgecombe",35.988278,-77.5843,31.5,40
"489",2020-02-08,2,2020,"Linville Falls","Avery",35.972347,-81.933072,8,NA
"490",2020-02-08,2,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25.5,NA
"491",2020-02-08,2,2020,"Millbrook School","Wake",35.856111,-78.574167,42.75,34
"492",2020-02-08,2,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31.5,NA
"493",2020-02-08,2,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,30,NA
"494",2020-02-09,2,2020,"Bryson City","Swain",35.434767,-83.442133,29,NA
"495",2020-02-09,2,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,13,36
"496",2020-02-09,2,2020,"Clemmons Middle","Forsyth",36.026,-80.342,32.5,NA
"497",2020-02-09,2,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,41.5,35
"498",2020-02-09,2,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,46
"499",2020-02-09,2,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23.3333333333333,36
"500",2020-02-09,2,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,35,NA
"501",2020-02-09,2,2020,"Leggett","Edgecombe",35.988278,-77.5843,17.5,34
"502",2020-02-09,2,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37,NA
"503",2020-02-09,2,2020,"Millbrook School","Wake",35.856111,-78.574167,35,36
"504",2020-02-09,2,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,NA
"505",2020-02-09,2,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,31,NA
"506",2020-02-10,2,2020,"Bryson City","Swain",35.434767,-83.442133,36.5,NA
"507",2020-02-10,2,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,6.5,38
"508",2020-02-10,2,2020,"Clemmons Middle","Forsyth",36.026,-80.342,36.5,NA
"509",2020-02-10,2,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,40,32
"510",2020-02-10,2,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,44
"511",2020-02-10,2,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,37.5,24
"512",2020-02-10,2,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,47.3333333333333,NA
"513",2020-02-10,2,2020,"Leggett","Edgecombe",35.988278,-77.5843,20.5,34
"514",2020-02-10,2,2020,"Linville Falls","Avery",35.972347,-81.933072,14,NA
"515",2020-02-10,2,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,39,NA
"516",2020-02-10,2,2020,"Millbrook School","Wake",35.856111,-78.574167,40,27
"517",2020-02-10,2,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,23,NA
"518",2020-02-10,2,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,31.5,NA
"519",2020-02-11,2,2020,"Bryson City","Swain",35.434767,-83.442133,25,NA
"520",2020-02-11,2,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,13,21
"521",2020-02-11,2,2020,"Clemmons Middle","Forsyth",36.026,-80.342,19,NA
"522",2020-02-11,2,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,31,24
"523",2020-02-11,2,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,34
"524",2020-02-11,2,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,32.25,19
"525",2020-02-11,2,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,32.6666666666667,NA
"526",2020-02-11,2,2020,"Leggett","Edgecombe",35.988278,-77.5843,14,27
"527",2020-02-11,2,2020,"Linville Falls","Avery",35.972347,-81.933072,10,NA
"528",2020-02-11,2,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,27,NA
"529",2020-02-11,2,2020,"Millbrook School","Wake",35.856111,-78.574167,36,22
"530",2020-02-11,2,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16,NA
"531",2020-02-11,2,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,25.5,NA
"532",2020-02-12,2,2020,"Bryson City","Swain",35.434767,-83.442133,11.5,NA
"533",2020-02-12,2,2020,"Castle Hayne","New Hanover",34.364167,-77.838611,1,31
"534",2020-02-12,2,2020,"Clemmons Middle","Forsyth",36.026,-80.342,14.5,NA
"535",2020-02-12,2,2020,"Durham Armory","Durham",36.0329550008979,-78.904037,18,22
"536",2020-02-12,2,2020,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45
"537",2020-02-12,2,2020,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10.3333333333333,21
"538",2020-02-12,2,2020,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,13.5,NA
"539",2020-02-12,2,2020,"Leggett","Edgecombe",35.988278,-77.5843,8,25
"540",2020-02-12,2,2020,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,NA
"541",2020-02-12,2,2020,"Millbrook School","Wake",35.856111,-78.574167,24.6666666666667,24.5
"542",2020-02-12,2,2020,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,15.3333333333333,NA
"543",2020-02-12,2,2020,"West Johnston Co.","Johnston",35.59095,-78.4622,14.5,NA
"544",2020-02-13,2,2020,"Bryson City","Swain",35.434767,-83.442133,16,40
